frame,num_atoms,num_adsorbates,count_As,count_Al,count_Re,count_Co,count_H,count_Si,count_Pt,count_Ti,count_S,count_Te,count_Ca,count_K,count_Se,count_V,count_Zr,count_Ge,count_Mn,count_Bi,count_Sn,count_Ga,count_N,count_Au,count_Hf,count_C,count_O,count_Fe,count_Cs,count_Cl,count_Tc,count_Sc,count_Ni,count_Ta,count_In,count_Ir,count_Rh,count_Os,count_Mo,count_Nb,count_Cr,count_Ag,count_Rb,count_Y,count_Sb,count_Sr,count_Pb,count_Cu,count_Pd,count_Tl,count_Na,count_P,count_Hg,count_Cd,count_Zn,count_Ru,count_W,count_B
3989,2926,311,32.0,293.0,8.0,0.0,216,16.0,90.0,73.0,180.0,120.0,44.0,37.0,36.0,74.0,119.0,0.0,0.0,60.0,75.0,88.0,98,56.0,80.0,52,43,0.0,0.0,56.0,0.0,92.0,106.0,20.0,8.0,58.0,65.0,0.0,44.0,50.0,80.0,42.0,40.0,38.0,0.0,40.0,68.0,16.0,12.0,0.0,24.0,21.0,0.0,16.0,76.0,0.0,64.0,0.0
3990,3272,324,0.0,86.0,72.0,0.0,183,88.0,0.0,12.0,304.0,86.0,76.0,64.0,272.0,0.0,74.0,172.0,0.0,0.0,24.0,56.0,39,84.0,102.0,101,40,44.0,24.0,80.0,16.0,40.0,72.0,72.0,96.0,20.0,36.0,0.0,75.0,48.0,0.0,104.0,16.0,28.0,24.0,0.0,0.0,60.0,40.0,44.0,24.0,0.0,24.0,32.0,156.0,32.0,130.0,0.0
3991,2878,151,207.0,268.0,0.0,0.0,75,50.0,204.0,122.0,75.0,32.0,76.0,22.0,32.0,42.0,72.0,68.0,88.0,0.0,0.0,0.0,77,40.0,40.0,47,29,60.0,4.0,38.0,24.0,0.0,44.0,102.0,0.0,158.0,108.0,0.0,36.0,52.0,0.0,24.0,8.0,98.0,0.0,24.0,14.0,0.0,64.0,62.0,64.0,144.0,18.0,0.0,52.0,8.0,6.0,0.0
3992,2979,260,96.0,164.0,0.0,24.0,151,12.0,80.0,89.0,174.0,80.0,60.0,42.0,226.0,16.0,12.0,110.0,16.0,36.0,16.0,24.0,33,64.0,114.0,63,46,0.0,24.0,60.0,32.0,44.0,36.0,120.0,8.0,36.0,48.0,0.0,48.0,0.0,40.0,0.0,28.0,40.0,24.0,64.0,24.0,62.0,72.0,40.0,47.0,40.0,0.0,48.0,106.0,140.0,0.0,0.0
3993,2985,429,32.0,106.0,0.0,0.0,304,24.0,56.0,132.0,162.0,144.0,94.0,32.0,120.0,62.0,68.0,12.0,39.0,0.0,154.0,60.0,16,43.0,30.0,84,41,32.0,0.0,96.0,0.0,46.0,72.0,24.0,0.0,32.0,12.0,0.0,80.0,144.0,0.0,0.0,10.0,72.0,0.0,32.0,36.0,16.0,72.0,68.0,112.0,0.0,62.0,80.0,24.0,0.0,48.0,0.0
3994,2871,398,44.0,24.0,0.0,30.0,307,72.0,182.0,92.0,308.0,120.0,28.0,60.0,188.0,36.0,36.0,18.0,96.0,54.0,50.0,24.0,35,24.0,78.0,45,46,0.0,0.0,24.0,0.0,24.0,28.0,16.0,66.0,68.0,0.0,0.0,0.0,30.0,48.0,48.0,0.0,60.0,104.0,52.0,0.0,64.0,0.0,30.0,24.0,24.0,44.0,16.0,44.0,60.0,0.0,0.0
3995,2651,272,64.0,144.0,0.0,0.0,89,193.0,24.0,51.0,210.0,0.0,6.0,28.0,66.0,56.0,84.0,50.0,8.0,48.0,144.0,12.0,101,96.0,30.0,150,33,88.0,0.0,82.0,0.0,30.0,32.0,32.0,72.0,108.0,18.0,0.0,18.0,0.0,15.0,80.0,40.0,24.0,12.0,0.0,8.0,64.0,0.0,0.0,27.0,64.0,32.0,20.0,24.0,56.0,18.0,0.0
3996,3175,445,0.0,144.0,60.0,0.0,349,96.0,18.0,116.0,304.0,80.0,72.0,44.0,72.0,124.0,80.0,0.0,0.0,12.0,32.0,132.0,94,36.0,0.0,54,42,6.0,20.0,48.0,0.0,40.0,48.0,16.0,218.0,48.0,20.0,0.0,18.0,116.0,20.0,132.0,24.0,24.0,6.0,12.0,0.0,38.0,40.0,28.0,12.0,188.0,0.0,52.0,0.0,40.0,0.0,0.0
3997,2683,242,72.0,46.0,56.0,24.0,142,80.0,44.0,138.0,104.0,128.0,96.0,56.0,126.0,108.0,16.0,24.0,0.0,0.0,8.0,24.0,89,100.0,8.0,59,41,0.0,44.0,24.0,24.0,80.0,32.0,70.0,56.0,92.0,92.0,0.0,16.0,0.0,12.0,56.0,60.0,72.0,20.0,0.0,0.0,0.0,48.0,0.0,0.0,96.0,32.0,6.0,72.0,58.0,32.0,0.0
3998,2703,254,96.0,164.0,0.0,0.0,157,8.0,63.0,152.0,108.0,72.0,0.0,32.0,128.0,36.0,40.0,152.0,20.0,12.0,6.0,48.0,95,16.0,116.0,60,37,32.0,29.0,132.0,24.0,27.0,134.0,54.0,27.0,0.0,48.0,68.0,72.0,68.0,0.0,54.0,12.0,0.0,0.0,66.0,16.0,0.0,116.0,16.0,0.0,30.0,60.0,0.0,0.0,0.0,0.0,0.0
3999,3293,363,56.0,180.0,0.0,112.0,233,68.0,104.0,225.0,222.0,96.0,93.0,32.0,184.0,60.0,104.0,70.0,36.0,16.0,72.0,0.0,16,64.0,104.0,94,36,32.0,0.0,57.0,0.0,112.0,52.0,0.0,16.0,20.0,92.0,48.0,0.0,0.0,0.0,0.0,48.0,66.0,48.0,32.0,114.0,28.0,72.0,52.0,0.0,3.0,56.0,28.0,24.0,0.0,16.0,0.0
4000,2952,310,48.0,28.0,0.0,56.0,178,184.0,158.0,124.0,60.0,228.0,12.0,44.0,268.0,54.0,20.0,32.0,20.0,0.0,24.0,56.0,88,36.0,66.0,80,52,24.0,6.0,146.0,16.0,32.0,24.0,8.0,0.0,20.0,24.0,0.0,88.0,72.0,0.0,68.0,64.0,60.0,30.0,16.0,6.0,0.0,24.0,96.0,74.0,24.0,32.0,16.0,12.0,12.0,42.0,0.0
4001,3296,250,36.0,188.0,0.0,70.0,145,322.0,24.0,27.0,88.0,60.0,88.0,0.0,284.0,24.0,6.0,40.0,72.0,0.0,66.0,166.0,88,87.0,46.0,53,52,54.0,14.0,36.0,0.0,0.0,16.0,60.0,0.0,27.0,36.0,0.0,126.0,0.0,9.0,72.0,0.0,48.0,16.0,26.0,60.0,144.0,104.0,48.0,28.0,84.0,16.0,40.0,104.0,72.0,24.0,0.0
4002,3202,359,36.0,194.0,24.0,0.0,174,154.0,72.0,100.0,312.0,72.0,97.0,6.0,124.0,72.0,36.0,112.0,18.0,0.0,24.0,86.0,25,0.0,244.0,140,45,12.0,16.0,0.0,48.0,104.0,36.0,32.0,0.0,0.0,80.0,16.0,150.0,0.0,24.0,64.0,16.0,12.0,0.0,44.0,16.0,0.0,144.0,24.0,0.0,32.0,37.0,0.0,44.0,72.0,12.0,0.0
4003,2906,258,16.0,48.0,0.0,28.0,105,146.0,36.0,24.0,174.0,148.0,140.0,34.0,108.0,4.0,68.0,136.0,0.0,64.0,0.0,44.0,180,96.0,0.0,103,50,52.0,0.0,61.0,0.0,0.0,24.0,44.0,42.0,0.0,60.0,48.0,60.0,0.0,52.0,0.0,24.0,72.0,26.0,94.0,54.0,181.0,16.0,16.0,72.0,56.0,0.0,48.0,36.0,16.0,0.0,0.0
4004,2784,398,52.0,16.0,40.0,26.0,265,72.0,108.0,152.0,32.0,32.0,0.0,26.0,126.0,52.0,108.0,0.0,24.0,104.0,148.0,28.0,15,32.0,80.0,98,35,32.0,0.0,120.0,0.0,52.0,140.0,42.0,0.0,16.0,0.0,4.0,9.0,24.0,0.0,56.0,0.0,32.0,34.0,32.0,12.0,72.0,160.0,0.0,36.0,18.0,78.0,28.0,20.0,0.0,96.0,0.0
4005,2631,207,60.0,71.0,0.0,56.0,117,10.0,97.0,174.0,156.0,48.0,40.0,24.0,218.0,45.0,24.0,76.0,68.0,12.0,8.0,48.0,132,32.0,96.0,53,37,18.0,0.0,136.0,60.0,40.0,113.0,30.0,64.0,28.0,0.0,0.0,0.0,96.0,0.0,24.0,0.0,44.0,60.0,36.0,16.0,12.0,12.0,16.0,0.0,8.0,36.0,24.0,0.0,0.0,56.0,0.0
4006,2766,203,76.0,16.0,0.0,72.0,112,48.0,0.0,126.0,196.0,70.0,103.0,0.0,110.0,64.0,0.0,0.0,0.0,0.0,0.0,54.0,155,8.0,66.0,56,35,24.0,0.0,6.0,24.0,40.0,188.0,150.0,25.0,24.0,40.0,12.0,10.0,54.0,0.0,64.0,48.0,93.0,48.0,28.0,70.0,153.0,72.0,12.0,24.0,138.0,30.0,18.0,4.0,0.0,0.0,0.0
4007,2831,271,114.0,54.0,0.0,0.0,182,60.0,0.0,68.0,136.0,104.0,162.0,121.0,36.0,0.0,62.0,120.0,116.0,32.0,58.0,48.0,63,82.0,30.0,50,39,32.0,24.0,16.0,16.0,20.0,4.0,80.0,40.0,54.0,54.0,0.0,54.0,8.0,16.0,0.0,24.0,52.0,98.0,102.0,84.0,152.0,64.0,0.0,0.0,12.0,0.0,0.0,0.0,72.0,16.0,0.0
4008,3060,357,124.0,164.0,36.0,86.0,248,40.0,96.0,102.0,168.0,28.0,20.0,34.0,162.0,120.0,92.0,12.0,0.0,0.0,8.0,152.0,101,0.0,60.0,72,37,30.0,18.0,56.0,48.0,48.0,6.0,24.0,48.0,16.0,64.0,0.0,54.0,0.0,0.0,128.0,0.0,88.0,24.0,16.0,32.0,64.0,40.0,60.0,68.0,8.0,20.0,8.0,52.0,48.0,30.0,0.0
4009,3333,358,30.0,230.0,0.0,0.0,198,186.0,160.0,96.0,276.0,0.0,174.0,24.0,132.0,8.0,50.0,156.0,78.0,24.0,52.0,12.0,182,0.0,132.0,116,44,0.0,2.0,48.0,0.0,24.0,48.0,0.0,20.0,12.0,24.0,44.0,27.0,36.0,60.0,9.0,56.0,32.0,24.0,0.0,0.0,140.0,96.0,30.0,0.0,80.0,36.0,35.0,50.0,40.0,0.0,0.0
4010,2886,192,30.0,148.0,80.0,0.0,101,212.0,60.0,40.0,96.0,86.0,16.0,36.0,92.0,48.0,138.0,156.0,0.0,24.0,32.0,12.0,66,16.0,96.0,52,39,0.0,0.0,54.0,0.0,0.0,48.0,106.0,0.0,24.0,30.0,0.0,0.0,68.0,48.0,120.0,96.0,48.0,24.0,48.0,60.0,12.0,24.0,0.0,20.0,28.0,156.0,24.0,160.0,12.0,0.0,0.0
4011,2667,245,60.0,60.0,0.0,24.0,137,124.0,96.0,28.0,200.0,88.0,20.0,12.0,132.0,72.0,84.0,16.0,36.0,0.0,52.0,80.0,54,0.0,36.0,65,43,20.0,48.0,116.0,0.0,76.0,108.0,0.0,48.0,64.0,84.0,0.0,0.0,94.0,6.0,76.0,12.0,32.0,48.0,16.0,92.0,0.0,40.0,0.0,48.0,72.0,16.0,0.0,32.0,0.0,0.0,0.0
4012,3087,306,16.0,136.0,16.0,24.0,184,90.0,36.0,96.0,192.0,40.0,36.0,32.0,72.0,108.0,80.0,136.0,108.0,24.0,60.0,64.0,125,36.0,30.0,80,42,64.0,8.0,116.0,0.0,32.0,94.0,36.0,108.0,32.0,59.0,0.0,60.0,75.0,24.0,20.0,36.0,48.0,0.0,16.0,30.0,48.0,54.0,0.0,56.0,80.0,0.0,24.0,44.0,48.0,12.0,0.0
4013,3063,255,52.0,112.0,32.0,120.0,95,12.0,45.0,64.0,340.0,80.0,44.0,12.0,94.0,34.0,80.0,24.0,8.0,96.0,58.0,98.0,81,32.0,84.0,120,40,24.0,44.0,64.0,24.0,32.0,136.0,88.0,48.0,18.0,152.0,0.0,40.0,0.0,54.0,8.0,72.0,40.0,16.0,25.0,24.0,100.0,48.0,0.0,12.0,58.0,20.0,0.0,0.0,59.0,0.0,0.0
4014,3207,238,0.0,90.0,0.0,0.0,100,152.0,80.0,92.0,180.0,112.0,16.0,24.0,96.0,72.0,12.0,32.0,0.0,0.0,166.0,92.0,38,48.0,100.0,105,33,36.0,24.0,130.0,48.0,16.0,80.0,0.0,90.0,114.0,24.0,20.0,30.0,22.0,0.0,60.0,42.0,9.0,48.0,64.0,108.0,60.0,64.0,0.0,122.0,212.0,48.0,36.0,60.0,0.0,0.0,0.0
4015,3112,217,0.0,168.0,0.0,48.0,107,180.0,172.0,72.0,274.0,112.0,67.0,0.0,186.0,156.0,16.0,56.0,0.0,0.0,64.0,0.0,12,72.0,12.0,60,50,64.0,24.0,186.0,0.0,69.0,60.0,0.0,28.0,24.0,72.0,0.0,12.0,0.0,0.0,148.0,32.0,0.0,56.0,72.0,24.0,40.0,68.0,12.0,16.0,106.0,0.0,0.0,76.0,0.0,39.0,0.0
4016,3040,418,174.0,160.0,72.0,24.0,312,64.0,48.0,0.0,224.0,88.0,20.0,30.0,52.0,24.0,18.0,64.0,20.0,32.0,0.0,74.0,46,56.0,86.0,59,47,42.0,0.0,70.0,0.0,48.0,0.0,164.0,44.0,24.0,56.0,0.0,52.0,60.0,0.0,16.0,32.0,20.0,12.0,48.0,48.0,56.0,52.0,100.0,112.0,156.0,6.0,8.0,20.0,0.0,0.0,0.0
4017,2910,291,32.0,66.0,0.0,44.0,162,78.0,54.0,166.0,256.0,86.0,120.0,6.0,60.0,0.0,76.0,84.0,72.0,32.0,33.0,56.0,12,82.0,125.0,77,52,0.0,10.0,68.0,24.0,74.0,96.0,24.0,0.0,32.0,43.0,0.0,78.0,0.0,12.0,32.0,0.0,58.0,0.0,12.0,16.0,22.0,142.0,0.0,0.0,204.0,16.0,0.0,24.0,56.0,36.0,0.0
4018,3082,301,36.0,24.0,16.0,48.0,211,112.0,96.0,16.0,220.0,124.0,84.0,0.0,102.0,132.0,18.0,68.0,32.0,84.0,44.0,86.0,19,80.0,88.0,52,38,16.0,16.0,68.0,24.0,0.0,68.0,0.0,136.0,16.0,124.0,48.0,66.0,0.0,16.0,8.0,44.0,108.0,28.0,64.0,12.0,62.0,0.0,100.0,76.0,136.0,8.0,8.0,0.0,0.0,0.0,0.0
4019,2941,219,196.0,72.0,0.0,24.0,101,120.0,0.0,90.0,164.0,36.0,84.0,88.0,200.0,0.0,80.0,94.0,72.0,24.0,32.0,84.0,120,48.0,24.0,73,45,110.0,0.0,32.0,0.0,32.0,0.0,72.0,60.0,40.0,0.0,0.0,0.0,36.0,66.0,0.0,36.0,68.0,108.0,0.0,48.0,36.0,68.0,0.0,64.0,6.0,68.0,20.0,4.0,48.0,48.0,0.0
4020,2765,311,68.0,0.0,0.0,56.0,214,122.0,96.0,122.0,112.0,166.0,104.0,24.0,104.0,0.0,78.0,20.0,0.0,36.0,24.0,24.0,18,0.0,12.0,58,39,0.0,16.0,90.0,0.0,0.0,84.0,24.0,122.0,32.0,36.0,32.0,20.0,80.0,124.0,0.0,0.0,16.0,64.0,0.0,56.0,28.0,48.0,16.0,20.0,216.0,56.0,20.0,0.0,0.0,68.0,0.0
4021,2730,281,33.0,112.0,0.0,16.0,195,160.0,52.0,0.0,192.0,106.0,16.0,86.0,24.0,18.0,80.0,84.0,0.0,3.0,36.0,44.0,18,72.0,18.0,45,41,0.0,9.0,0.0,0.0,68.0,106.0,48.0,32.0,0.0,0.0,0.0,96.0,28.0,0.0,0.0,20.0,86.0,40.0,88.0,8.0,212.0,112.0,0.0,0.0,80.0,18.0,40.0,170.0,0.0,18.0,0.0
4022,2749,200,72.0,132.0,0.0,24.0,99,80.0,200.0,0.0,146.0,0.0,72.0,32.0,128.0,149.0,50.0,0.0,18.0,0.0,48.0,32.0,57,56.0,40.0,58,43,16.0,0.0,0.0,0.0,18.0,112.0,0.0,51.0,32.0,72.0,36.0,0.0,60.0,8.0,80.0,0.0,12.0,40.0,16.0,0.0,84.0,16.0,111.0,166.0,150.0,40.0,30.0,0.0,27.0,36.0,0.0
4023,3109,232,16.0,75.0,80.0,142.0,100,232.0,116.0,36.0,252.0,48.0,124.0,12.0,96.0,0.0,48.0,40.0,32.0,0.0,120.0,115.0,135,64.0,12.0,91,41,44.0,33.0,80.0,48.0,32.0,48.0,16.0,0.0,0.0,60.0,0.0,66.0,54.0,80.0,0.0,0.0,16.0,16.0,64.0,32.0,87.0,0.0,8.0,84.0,12.0,0.0,66.0,56.0,32.0,48.0,0.0
4024,2684,237,36.0,0.0,0.0,56.0,104,260.0,0.0,52.0,84.0,80.0,40.0,68.0,32.0,54.0,116.0,23.0,16.0,16.0,64.0,92.0,116,60.0,52.0,87,46,0.0,32.0,120.0,0.0,16.0,0.0,72.0,88.0,0.0,20.0,0.0,0.0,84.0,24.0,87.0,10.0,15.0,36.0,54.0,16.0,48.0,152.0,12.0,68.0,16.0,80.0,12.0,32.0,36.0,0.0,0.0
4025,3176,305,48.0,144.0,0.0,32.0,97,64.0,32.0,0.0,276.0,48.0,92.0,164.0,138.0,44.0,182.0,56.0,0.0,24.0,100.0,174.0,55,0.0,44.0,167,41,32.0,24.0,0.0,0.0,4.0,48.0,148.0,0.0,24.0,54.0,0.0,70.0,80.0,144.0,16.0,56.0,32.0,12.0,40.0,46.0,102.0,48.0,0.0,20.0,66.0,0.0,0.0,36.0,36.0,16.0,0.0
4026,3055,348,48.0,49.0,0.0,0.0,250,132.0,60.0,80.0,154.0,32.0,132.0,40.0,64.0,36.0,12.0,56.0,0.0,12.0,0.0,216.0,53,24.0,44.0,55,43,0.0,16.0,64.0,0.0,30.0,72.0,40.0,32.0,68.0,47.0,0.0,0.0,75.0,96.0,191.0,32.0,144.0,0.0,84.0,16.0,0.0,182.0,0.0,30.0,0.0,86.0,16.0,0.0,124.0,18.0,0.0
4027,2422,182,92.0,168.0,0.0,0.0,100,38.0,32.0,116.0,80.0,126.0,60.0,9.0,48.0,16.0,64.0,64.0,0.0,32.0,58.0,36.0,52,36.0,44.0,49,33,0.0,16.0,54.0,0.0,88.0,100.0,0.0,76.0,18.0,24.0,0.0,0.0,24.0,24.0,18.0,0.0,36.0,33.0,24.0,36.0,32.0,112.0,0.0,180.0,110.0,16.0,36.0,0.0,0.0,12.0,0.0
4028,3035,306,39.0,26.0,0.0,40.0,184,96.0,72.0,32.0,166.0,130.0,130.0,70.0,170.0,0.0,30.0,84.0,0.0,17.0,24.0,28.0,52,0.0,0.0,72,50,0.0,38.0,80.0,0.0,0.0,179.0,36.0,96.0,6.0,140.0,0.0,36.0,62.0,0.0,16.0,28.0,0.0,96.0,54.0,0.0,84.0,166.0,54.0,36.0,184.0,0.0,48.0,36.0,0.0,48.0,0.0
4029,2701,203,0.0,0.0,12.0,12.0,100,148.0,40.0,52.0,200.0,72.0,24.0,20.0,0.0,24.0,0.0,52.0,0.0,48.0,36.0,32.0,68,68.0,36.0,60,43,0.0,36.0,36.0,196.0,152.0,16.0,90.0,52.0,4.0,120.0,0.0,48.0,28.0,0.0,0.0,24.0,32.0,32.0,36.0,64.0,112.0,112.0,24.0,0.0,216.0,52.0,12.0,60.0,0.0,0.0,0.0
4030,2849,210,108.0,72.0,0.0,64.0,110,36.0,134.0,174.0,76.0,88.0,100.0,32.0,36.0,58.0,0.0,8.0,34.0,64.0,138.0,139.0,84,88.0,102.0,54,46,48.0,8.0,76.0,0.0,32.0,0.0,38.0,88.0,0.0,0.0,0.0,36.0,0.0,8.0,48.0,0.0,56.0,152.0,100.0,32.0,60.0,18.0,0.0,66.0,52.0,16.0,40.0,6.0,0.0,24.0,0.0
4031,2844,217,0.0,164.0,0.0,0.0,106,48.0,44.0,170.0,224.0,44.0,52.0,26.0,184.0,102.0,0.0,48.0,6.0,8.0,168.0,0.0,57,0.0,42.0,61,50,48.0,0.0,32.0,0.0,16.0,28.0,38.0,198.0,34.0,108.0,16.0,0.0,64.0,54.0,64.0,40.0,88.0,40.0,30.0,16.0,64.0,92.0,0.0,18.0,0.0,0.0,36.0,84.0,32.0,0.0,0.0
4032,2904,227,24.0,72.0,0.0,76.0,142,50.0,116.0,68.0,160.0,90.0,56.0,36.0,112.0,0.0,24.0,36.0,0.0,16.0,56.0,164.0,38,8.0,58.0,51,34,16.0,8.0,48.0,0.0,60.0,84.0,157.0,66.0,134.0,0.0,42.0,44.0,18.0,0.0,0.0,112.0,40.0,32.0,104.0,96.0,32.0,192.0,8.0,8.0,48.0,0.0,36.0,0.0,32.0,0.0,0.0
4033,3383,372,64.0,224.0,48.0,32.0,267,0.0,152.0,92.0,292.0,156.0,88.0,24.0,128.0,50.0,32.0,36.0,36.0,120.0,104.0,163.0,50,64.0,28.0,60,45,0.0,10.0,0.0,0.0,6.0,96.0,64.0,40.0,0.0,0.0,16.0,0.0,32.0,105.0,0.0,48.0,16.0,24.0,56.0,64.0,64.0,48.0,112.0,0.0,101.0,38.0,16.0,48.0,16.0,8.0,0.0
4034,3122,270,100.0,40.0,0.0,0.0,129,456.0,16.0,24.0,96.0,92.0,64.0,16.0,72.0,0.0,50.0,28.0,64.0,36.0,54.0,88.0,87,0.0,92.0,102,39,24.0,44.0,32.0,0.0,76.0,72.0,32.0,64.0,54.0,60.0,16.0,27.0,64.0,0.0,16.0,0.0,88.0,0.0,0.0,36.0,24.0,63.0,0.0,200.0,116.0,16.0,48.0,36.0,64.0,105.0,0.0
4035,3204,338,20.0,102.0,81.0,8.0,251,0.0,80.0,66.0,174.0,54.0,80.0,12.0,324.0,84.0,36.0,28.0,12.0,112.0,16.0,60.0,151,32.0,40.0,52,35,44.0,0.0,0.0,18.0,16.0,72.0,0.0,186.0,54.0,0.0,12.0,38.0,78.0,0.0,64.0,40.0,32.0,12.0,48.0,0.0,26.0,76.0,0.0,84.0,84.0,36.0,148.0,80.0,10.0,36.0,0.0
4036,2621,178,64.0,16.0,24.0,60.0,97,15.0,8.0,66.0,316.0,40.0,60.0,40.0,48.0,0.0,20.0,61.0,48.0,100.0,36.0,12.0,73,24.0,68.0,42,39,64.0,28.0,64.0,0.0,68.0,80.0,100.0,0.0,48.0,0.0,0.0,48.0,30.0,0.0,48.0,20.0,92.0,28.0,116.0,4.0,64.0,20.0,0.0,52.0,228.0,12.0,0.0,30.0,0.0,0.0,0.0
4037,2931,185,48.0,67.0,0.0,36.0,91,32.0,59.0,24.0,192.0,57.0,64.0,24.0,201.0,24.0,64.0,40.0,36.0,12.0,64.0,140.0,178,16.0,72.0,49,45,36.0,80.0,30.0,40.0,48.0,0.0,0.0,30.0,0.0,40.0,0.0,27.0,40.0,24.0,40.0,24.0,56.0,32.0,16.0,32.0,88.0,18.0,32.0,92.0,171.0,28.0,112.0,60.0,0.0,100.0,0.0
4038,3022,181,68.0,60.0,0.0,68.0,90,208.0,116.0,160.0,124.0,60.0,96.0,0.0,98.0,224.0,74.0,12.0,16.0,72.0,0.0,0.0,78,72.0,0.0,52,39,56.0,12.0,16.0,40.0,34.0,60.0,0.0,128.0,68.0,144.0,32.0,45.0,0.0,16.0,89.0,76.0,40.0,16.0,84.0,16.0,32.0,36.0,0.0,16.0,119.0,32.0,0.0,0.0,16.0,12.0,0.0
4039,2585,251,40.0,0.0,72.0,8.0,157,21.0,0.0,96.0,47.0,156.0,44.0,70.0,118.0,0.0,100.0,32.0,0.0,0.0,120.0,48.0,137,128.0,68.0,59,35,44.0,48.0,60.0,0.0,52.0,83.0,36.0,54.0,28.0,16.0,0.0,60.0,6.0,0.0,156.0,32.0,36.0,20.0,0.0,36.0,0.0,56.0,16.0,60.0,42.0,24.0,16.0,0.0,48.0,0.0,0.0
4040,2861,236,96.0,164.0,0.0,0.0,144,166.0,112.0,42.0,229.0,24.0,80.0,0.0,54.0,54.0,66.0,64.0,8.0,60.0,10.0,54.0,66,0.0,32.0,56,36,44.0,20.0,48.0,0.0,40.0,76.0,44.0,32.0,0.0,64.0,0.0,0.0,32.0,74.0,80.0,92.0,0.0,56.0,40.0,44.0,48.0,144.0,78.0,42.0,78.0,16.0,0.0,52.0,0.0,0.0,0.0
4041,3091,410,24.0,135.0,16.0,0.0,317,70.0,18.0,96.0,186.0,48.0,80.0,40.0,54.0,0.0,48.0,52.0,48.0,80.0,12.0,164.0,34,32.0,52.0,48,45,0.0,32.0,32.0,0.0,16.0,168.0,18.0,129.0,52.0,50.0,48.0,27.0,183.0,117.0,36.0,42.0,24.0,64.0,56.0,16.0,16.0,16.0,32.0,68.0,0.0,12.0,12.0,118.0,0.0,8.0,0.0
4042,3110,250,104.0,24.0,0.0,64.0,161,24.0,76.0,80.0,88.0,36.0,80.0,0.0,36.0,78.0,32.0,168.0,144.0,32.0,40.0,83.0,114,16.0,160.0,50,39,114.0,16.0,48.0,0.0,20.0,90.0,12.0,136.0,0.0,72.0,0.0,54.0,0.0,32.0,27.0,0.0,38.0,40.0,48.0,48.0,78.0,148.0,16.0,56.0,51.0,0.0,91.0,94.0,40.0,12.0,0.0
4043,2889,143,48.0,102.0,72.0,100.0,64,148.0,32.0,62.0,100.0,108.0,156.0,32.0,64.0,54.0,32.0,36.0,48.0,0.0,44.0,48.0,178,32.0,80.0,45,34,0.0,16.0,80.0,0.0,8.0,32.0,84.0,48.0,0.0,54.0,24.0,44.0,102.0,0.0,50.0,0.0,72.0,32.0,32.0,24.0,0.0,20.0,0.0,8.0,304.0,36.0,12.0,54.0,16.0,18.0,0.0
4044,3052,235,72.0,40.0,0.0,18.0,145,194.0,134.0,108.0,160.0,72.0,8.0,43.0,182.0,0.0,90.0,120.0,0.0,16.0,56.0,84.0,20,24.0,72.0,48,42,24.0,0.0,112.0,0.0,16.0,96.0,144.0,32.0,32.0,64.0,24.0,130.0,122.0,0.0,32.0,24.0,0.0,0.0,24.0,24.0,72.0,64.0,0.0,72.0,116.0,0.0,44.0,12.0,24.0,0.0,0.0
4045,2828,270,32.0,114.0,0.0,0.0,108,144.0,0.0,130.0,124.0,34.0,52.0,16.0,104.0,0.0,10.0,38.0,0.0,0.0,40.0,152.0,17,100.0,162.0,122,40,24.0,12.0,0.0,72.0,60.0,48.0,0.0,72.0,116.0,60.0,0.0,32.0,16.0,0.0,112.0,8.0,24.0,88.0,20.0,20.0,62.0,0.0,0.0,20.0,148.0,30.0,108.0,44.0,84.0,9.0,0.0
4046,2545,237,40.0,68.0,0.0,0.0,137,104.0,60.0,150.0,170.0,136.0,16.0,16.0,32.0,200.0,0.0,138.0,0.0,42.0,28.0,100.0,27,16.0,48.0,55,45,8.0,0.0,48.0,0.0,24.0,16.0,186.0,8.0,0.0,0.0,12.0,24.0,24.0,0.0,24.0,62.0,36.0,63.0,24.0,94.0,16.0,106.0,18.0,8.0,24.0,36.0,0.0,48.0,0.0,8.0,0.0
4047,3110,265,16.0,415.0,0.0,24.0,179,92.0,60.0,60.0,42.0,32.0,0.0,0.0,202.0,48.0,40.0,6.0,40.0,12.0,46.0,112.0,24,140.0,84.0,51,35,16.0,0.0,88.0,0.0,63.0,128.0,36.0,124.0,52.0,27.0,6.0,77.0,84.0,60.0,108.0,36.0,0.0,36.0,16.0,0.0,40.0,163.0,32.0,24.0,48.0,24.0,20.0,24.0,0.0,18.0,0.0
4048,3201,172,48.0,68.0,12.0,16.0,86,219.0,72.0,18.0,260.0,56.0,44.0,32.0,124.0,24.0,24.0,12.0,48.0,40.0,60.0,56.0,18,120.0,114.0,47,39,0.0,0.0,80.0,48.0,100.0,105.0,15.0,18.0,32.0,72.0,0.0,42.0,78.0,0.0,0.0,0.0,20.0,72.0,0.0,16.0,36.0,92.0,226.0,124.0,184.0,32.0,46.0,34.0,24.0,48.0,0.0
4049,2928,305,0.0,112.0,0.0,36.0,190,65.0,45.0,204.0,252.0,134.0,52.0,12.0,116.0,24.0,54.0,16.0,0.0,0.0,132.0,128.0,93,90.0,0.0,67,48,45.0,42.0,0.0,0.0,36.0,75.0,42.0,82.0,72.0,64.0,0.0,9.0,30.0,0.0,9.0,0.0,38.0,18.0,28.0,12.0,80.0,16.0,16.0,56.0,192.0,0.0,0.0,24.0,36.0,36.0,0.0
